,a2w_full,a2w_cloud,lstm_full,lstm_cloud,obs_full,obs_cloud,lake_id
5%,3.383836227156402,3.3804932555782745,3.9283404,4.1922364,4.125790160339477,4.122190709728125,100000012
25%,5.875015670830781,5.694307149632922,5.8850656,5.9474087,6.04024940254061,6.00892712040644,100000012
50%,10.29604408374512,10.232271616663342,10.115479,10.198512,10.18721374684992,10.096175386911852,100000012
75%,16.003694559676504,16.028992716060337,15.861172,15.8488455,15.91314997290425,15.996340922518812,100000012
95%,18.468624303300867,18.37313126967573,19.015602,18.946163,19.0452913019555,19.05473127782268,100000012
5%,3.302517092883915,3.2526020288980684,4.0742393,3.9946694,4.125790160339477,4.122190709728125,100000016
25%,5.707444992055395,5.758840242181458,5.9839535,5.992022,6.04024940254061,6.00892712040644,100000016
50%,10.214232944587232,10.267896056003451,10.098154,10.003204,10.18721374684992,10.096175386911852,100000016
75%,16.012741290111954,16.019763321237505,15.862803,15.886749,15.91314997290425,15.996340922518812,100000016
95%,18.396028628505757,18.527655915968808,19.044151,19.001217,19.0452913019555,19.05473127782268,100000016
5%,18.621112204339305,18.521505618554443,19.328888,19.271267,19.170481618245446,19.615388774871853,300001611
25%,20.113390927212716,20.03832508187019,20.3569,20.26016,20.400228118896507,21.671888764699318,300001611
50%,22.486089019553543,22.5618852046296,22.39321,22.339956,22.373620605468773,23.47094338734948,300001611
75%,23.581811554334287,23.69459137715586,24.171074,24.242113,24.244346872965536,24.709226067860953,300001611
95%,24.66470386464941,24.783095986318987,25.207409,25.221596,25.346477127075214,25.500520420074483,300001611
5%,12.236926356652123,12.734718020561594,13.09091,13.251905,13.059166844685876,13.228381093343105,200000008
25%,15.257888661476429,15.334000517461645,15.308461,15.193727,15.11834615071615,17.150823211669945,200000008
50%,19.87798983361824,20.13516280548189,19.77046,20.030163,19.418019866943386,20.71916287740072,200000008
75%,21.74840588359804,21.922229083666814,21.929829,22.068743,21.99269574483236,22.441064453125023,200000008
95%,23.777871532819248,23.554538425788493,23.643303,23.523256,24.11964187622073,24.38465588887533,200000008
5%,13.90921089079196,13.67765145141158,14.309588,14.8414135,14.12016385396322,15.784578450520836,200000012
25%,17.335504282495805,17.64178769019287,16.838318,16.673897,16.832256571451865,22.118057823181175,200000012
50%,22.149747416496844,22.58119902246479,21.544374,22.519274,21.49736429850265,23.942763900756862,200000012
75%,24.064196742972733,24.68732968914305,23.890432,24.351286,24.03669382731124,25.067586835225487,200000012
95%,26.177369839374045,27.00322994424521,25.46225,25.471336,26.033916727701865,26.326049836476646,200000012
5%,25.787291131420336,25.74188997090564,25.65562,25.66663,25.67525916302901,25.67252878570654,200000072
25%,26.71405883009696,26.724737572471724,26.55104,26.609243,26.53744944470833,26.53066806928388,200000072
50%,27.537979022481533,27.69081270192003,27.483355,27.501049,27.46919609770822,27.45447443016252,200000072
75%,28.172627213944097,28.36478429366415,28.163929,28.10377,28.130838500263224,28.135360823634528,200000072
95%,29.34899298142361,29.726046983150734,28.931517,29.004759,29.039411046180987,29.04045298300201,200000072
5%,4.146730082659985,4.167436390552021,4.0288982,4.2090893,4.138226445516011,4.1770736694336055,197
25%,7.115296022735052,6.8877151963171,6.5339584,6.839244,6.596451059977255,5.910602188110374,197
50%,15.19985214989346,15.02822271560534,15.34802,15.548174,15.368971125284872,10.339500681559286,197
75%,23.50091599650436,23.34836133099443,24.088715,23.976807,23.679836527506552,17.944500223795615,197
95%,27.648142167579845,27.588259195863497,28.283958,28.194563,28.629505411783896,26.735676829020207,197
5%,0.7329706491836486,0.9703918950693338,0.7276516,0.7839761,0.6130297342936615,0.4232852935791243,300010602
25%,2.109251647069268,2.2011499272565445,2.41987,2.8233101,2.6466874440511106,1.814650472005212,300010602
50%,6.51213059244636,6.691535403587508,6.3440313,6.522296,6.1677814483642805,4.830686187744163,300010602
75%,10.63430150259702,10.699567641098856,11.233435,11.26206,11.07407468159994,8.968974049886071,300010602
95%,13.741650861517304,13.07829148188424,14.331465,13.490953,13.951710637410486,12.886305363973008,300010602
5%,0.0,0.0,0.43162203,0.43524408,0.322901662190759,0.3226651509602902,300010652
25%,0.7498510227934284,0.7953191989412618,1.0450001,1.0350599,1.0116204579671262,1.0017524719238509,300010652
50%,4.571572576983636,4.580237871614233,4.668436,4.612355,4.546023941040062,4.4015689849853175,300010652
75%,8.014132313278653,7.987544613777,8.3007145,8.2448845,8.159732437133812,7.968558247884118,300010652
95%,10.039720505459682,10.025862749178984,10.655333,10.488979,10.44743118286135,10.186215082804368,300010652
5%,0.9286104546530184,0.9285312121861066,0.7465434,0.9412298,0.6130297342936615,0.49679600397749935,300010609
25%,2.189968731058895,2.2073957167374045,2.661074,3.0997844,2.6466874440511106,2.164740657806405,300010609
50%,6.5819212181299465,6.587845621572468,6.412898,6.6183,6.1677814483642805,4.933689371744833,300010609
75%,10.856284427301818,10.60087856428156,11.055584,11.221415,11.07407468159994,9.218837992350302,300010609
95%,13.505898402381929,12.958029619007034,13.970819,13.55496,13.951710637410486,12.940891806284611,300010609
5%,1.590263913769638,1.699615144762934,1.4923701,1.6187387,1.2913000742594818,1.2541010538737112,300010593
25%,3.02413145410205,3.025429457644311,3.4928925,3.7336621,3.513216908772847,2.8692918777466474,300010593
50%,7.298454621604462,7.300136836825759,7.0199857,7.209455,6.781979497273767,4.9429136276245345,300010593
75%,11.477471259390072,11.283559953955113,11.769098,11.73807,11.752050654093466,9.219671026865683,300010593
95%,14.326875816999197,13.8759373160686,14.96546,14.233919,15.132128016154011,13.657228883107521,300010593
5%,0.6244102985923085,0.7938847190446645,0.41845655,0.52412605,0.3984816233317474,0.31078014373781854,300010614
25%,2.0361321893656807,2.1330614316536414,2.2512953,2.2388875,2.3385260264079197,1.8666484514872792,300010614
50%,6.4589834764029055,6.4243707427418615,6.213874,6.303855,6.058983103434287,4.946420923868828,300010614
75%,10.491867817961602,10.361646181045812,10.736305,10.5576725,10.652995681762718,8.764462089538611,300010614
95%,12.918336938179834,12.576834909132502,13.416689,13.011383,13.339775339762411,12.306712373097744,300010614
5%,0.0,0.0,0.13718176,0.16858196,0.1729421961894672,0.15407894934409963,300010690
25%,1.2065075484196504,1.240626453539562,1.5639384,1.4531338,1.533685540581871,1.231078926388406,300010690
50%,5.048202598608856,5.086133971270322,4.971717,5.0152955,5.147823051668581,5.107718761747009,300010690
75%,8.43784825388005,8.49860763432101,8.313185,8.664466,8.431591066133535,8.53158295521824,300010690
95%,10.229110499987137,10.324266060394873,10.5133915,10.455982,10.568489679354968,10.625185243582875,300010690
5%,7.196716161605003,7.289094711758577,7.3425236,7.6100187,7.378602600097679,7.564257653554273,300010470
25%,10.455900250363404,9.8526479384534,9.917084,10.217937,9.832810974121116,9.953206475575783,300010470
50%,15.18239633286568,15.344812705916553,15.009022,15.316313,14.522808329264365,14.774266179402701,300010470
75%,19.77397621956247,20.43232624352481,19.683538,20.026045,19.5958299001058,19.88479162851972,300010470
95%,22.622276533626405,22.80002876260153,22.60504,22.449375,22.79027455647787,23.130855274200464,300010470
5%,2.5901191361813467,2.6734527865374367,2.4630113,2.6018467,2.6592689514160384,2.5136079788208234,300000984
25%,4.100418715683781,3.990469599575231,4.159865,3.944772,4.306717173258505,3.629651641845726,300000984
50%,8.888957641376045,8.581380818283284,8.432944,8.739723,8.180602645874046,6.227253850301111,300000984
75%,13.188395914853022,12.857321615270996,13.635511,13.823868,13.424549357096396,11.022582626342796,300000984
95%,16.062412231233985,15.295082447683924,16.539465,15.734169,16.608469899495446,15.465714454650906,300000984
5%,6.088549215606556,6.122863652560847,5.9799185,6.109907,5.879163996378622,5.862125587463419,300010554
25%,9.262401615563824,9.14433278778174,9.0096445,8.868119,8.882546361287439,8.118195470174186,300010554
50%,13.956175164784735,14.13492084873256,14.078143,14.030158,14.129127120971702,12.523737843831384,300010554
75%,19.2135552647963,19.530913871904595,19.501469,19.521765,19.278301493326865,18.554429944356315,300010554
95%,22.48145038248411,22.439381700335424,22.22075,21.676353,22.28084208170577,21.807551765441936,300010554
5%,1.5443221186241078,1.6785260628840653,1.7940569,2.0551734,1.6810228983561617,1.3562704404195387,300010590
25%,3.459737828633576,3.4401196418234607,3.7770448,3.4664009,3.653497314453148,2.90010398228965,300010590
50%,8.150805723214232,7.953809588154346,8.2082205,8.394007,7.864835357666038,6.260699526468926,300010590
75%,12.557225882753237,12.305493310335107,13.00696,12.964721,12.89973856608077,10.980877335866296,300010590
95%,15.467267854909483,14.77332545656999,15.707287,14.919085,16.058925882975302,14.732683658599877,300010590
5%,6.3517071957712,6.307333454198067,6.1244936,6.390891,6.048904673258505,5.8877489725749115,300010537
25%,9.88732629683574,9.835537913812754,9.797857,9.781345,9.567861175537132,8.93787282307943,300010537
50%,14.154506865235122,14.087354936613384,14.246916,14.608702,14.074060058593716,13.169680531819663,300010537
75%,19.69436873858202,19.5479383374442,19.582264,19.846106,19.30792579650881,19.04777170817061,300010537
95%,23.32733278863357,23.68171181545435,23.026764,22.7084,22.906042353312216,22.817792892456065,300010537
5%,6.419446308123395,6.433677303100606,6.2567635,6.05115,5.821218109130882,5.7455001831054915,300010539
25%,9.95401954473887,9.965905743598158,10.038623,9.78916,9.577634429931663,9.18731015523275,300010539
50%,14.584875122755909,14.61681015660745,14.938183,14.632274,14.514491017659507,13.613126055399647,300010539
75%,20.15111945749362,20.274785142055592,20.106247,20.126707,19.84927139282229,19.52382589975997,300010539
95%,23.586080687268517,23.665020209700376,23.492783,23.125214,23.627662277221702,23.183739439646413,300010539
5%,2.339913303947117,2.4846288458290817,2.3520532,2.3907022,2.589823023478232,2.437454032897972,300010567
25%,3.8979299635724063,4.1506078104003,4.1441064,4.102359,4.292754745483421,3.6921810468037957,300010567
50%,8.718937358340568,8.741753444213925,8.554539,8.73883,8.265011088053427,6.153272565205953,300010567
75%,13.207658941919496,12.993645437401948,13.867853,13.946508,13.50420977274581,10.409182484944667,300010567
95%,15.92007116392162,15.98486157960963,16.424871,16.043291,16.405361429850302,15.09735762278239,300010567
5%,0.0,0.0,-0.023665428,-0.10849047,-0.0003417968749772,-0.0003417968749772,300010626
25%,1.0446736478580791,1.0119243442963937,1.1615009,1.1434684,1.035326258341513,0.6134442647298215,300010626
50%,4.6291008752302965,4.597569792421521,4.8486843,4.9003825,4.746813074747763,4.091668701171898,300010626
75%,7.835220378970548,7.815431909420332,8.187473,7.956847,7.941207504272484,7.2944293975830305,300010626
95%,9.75284010699098,9.584789518239152,10.660788,10.395548,10.252796427408896,9.783557001749715,300010626
5%,0.0,0.0,0.050810814,0.011137962,0.0349486033122161,0.02983741760256178,300010656
25%,0.0155021759265817,0.034122125702413,0.47004557,0.48799467,0.4338038126628021,0.2973393758138059,300010656
50%,4.213801425588271,4.124578813027474,4.3722014,4.175125,4.335834757487021,3.2092980702718137,300010656
75%,7.782712634899554,7.714912444037375,8.078669,8.004343,8.003580347696982,7.518375015258812,300010656
95%,9.824951996691707,9.623535080530882,10.8222,10.712502,10.453804906209314,10.064999516805027,300010656
5%,5.921976165544431,5.984199261486543,5.724925,6.004914,5.879163996378622,5.756230545043968,300010560
25%,9.237626101505592,9.053633861528349,8.706424,8.790939,8.882546361287439,8.18048788706463,300010560
50%,13.900464829541754,14.02071377447051,14.029271,14.399084,14.129127120971702,12.787513987223347,300010560
75%,19.199081866011085,19.46458603421376,19.238083,19.50594,19.278301493326865,18.734399414062523,300010560
95%,22.77255735816997,22.72097884193761,22.16463,21.913116,22.28084208170577,22.084145037333197,300010560
5%,6.51951281790772,6.102530298861945,6.5840206,6.36101,6.477774556477868,6.395501391092947,300010563
25%,9.168760341436544,8.863310949610332,8.721142,8.868027,8.644913609822595,8.153405602773034,300010563
50%,13.81789832119192,13.768971272309342,13.820315,13.698052,13.862155532836937,12.426961517334005,300010563
75%,18.75621557229898,18.80478255594848,18.997946,18.948233,18.84127515157064,18.126019891103127,300010563
95%,21.745862141171767,22.002640361249583,21.577976,21.213795,21.58035367329916,21.389893595377636,300010563
5%,5.495934466419199,5.657810953193218,5.2674513,5.3268557,5.0610004425049055,5.010553773244226,300010540
25%,9.02381041422792,9.060186835554314,9.034443,8.882111,8.820753987630212,8.238426780700692,300010540
50%,13.571987140618656,13.665677834348552,13.796602,13.869576,13.66518046061202,12.710070546468131,300010540
75%,19.224286784034103,19.20611519071094,19.00713,19.305202,18.960815684000693,18.419115320841513,300010540
95%,22.88413166800342,22.814448260919285,22.448372,22.048252,22.46329968770345,22.036379750569676,300010540
5%,11.73229053614405,11.452204477973634,11.827454,11.87392,11.570287958780966,11.64210472106936,300010435
25%,15.202575570090278,15.15192204478264,15.217558,15.096446,14.393294906616234,14.176715469360374,300010435
50%,19.27838445509582,19.15942229816759,19.432158,19.49449,18.61675669352212,18.39537073771163,300010435
75%,24.246211154671748,24.06215084745436,24.205868,24.047203,23.52566490173342,23.27078463236495,300010435
95%,27.13228380857879,27.28199450624724,26.69549,26.698217,26.21378669738772,26.34347877502444,300010435
5%,5.465526767149523,5.640531157318865,5.622295,6.0925317,5.800761159261072,5.57773186365767,300000977
25%,8.000232336104055,7.950570833997959,7.8895264,8.02002,8.09216143290206,7.340309238433861,300000977
50%,13.182013852787822,13.21732380954081,13.089156,13.305129,13.002404785156273,11.174108441670768,300000977
75%,18.18424772706314,18.19301488317359,18.174726,18.638292,18.277178064982134,16.764662679036476,300000977
95%,21.09073060192236,21.051160571203635,21.072723,20.820593,21.73396708170577,20.524466164906872,300000977
5%,6.095457926314254,6.438839214980311,6.045806,6.2480307,5.821218109130882,5.841819413503023,300000972
25%,9.757149812834063,9.916001259601638,9.862129,9.782549,9.577634429931663,9.302956517537467,300000972
50%,14.48854269469978,14.638096030748835,14.7961035,14.615027,14.514491017659507,13.861806488037132,300000972
75%,20.11879658953386,20.21470331507977,20.178509,20.157204,19.84927139282229,19.55073000590008,300000972
95%,23.70430644404224,23.872661404517444,23.460077,23.171907,23.627662277221702,23.268467203776073,300000972
5%,17.723508119311486,17.96913508396553,17.307781,18.217402,17.951970036824548,18.45729710261031,300016205
25%,20.81360406174052,20.95808162774034,20.171904,20.16084,20.29850285847982,23.031820233662945,300016205
50%,25.926309488453175,26.149347242046304,26.239624,26.451933,25.87431678771975,27.89451084136965,300016205
